date,option_code,underlying_price,strike,option_type,mid,bid,ask,close_price,volume,open_interest,expiry,days_to_expiry,iv
2025-06-18,OPT_60D_90_put,100.0526,90,put,0.6283,0.622,0.6346,0.6327,87,49,2025-08-17,60,0.2454
2025-06-18,OPT_60D_95_call,100.0526,95,call,6.737,6.6696,6.8044,6.7933,22,12,2025-08-17,60,0.2073
2025-06-18,OPT_60D_95_put,100.0526,95,put,1.2171,1.2049,1.2293,1.2033,91,18,2025-08-17,60,0.2073
2025-06-18,OPT_90D_100_call,100.0526,100,call,4.9095,4.8604,4.9586,4.8527,56,36,2025-09-16,90,0.2282
2025-06-18,OPT_90D_100_put,100.0526,100,put,4.1199,4.0787,4.1611,4.1452,58,27,2025-09-16,90,0.2282
2025-06-18,OPT_90D_105_call,100.0526,105,call,2.2007,2.1787,2.2227,2.1861,8,5,2025-09-16,90,0.1949
2025-06-18,OPT_90D_105_put,100.0526,105,put,6.3742,6.3105,6.438,6.3988,22,25,2025-09-16,90,0.1949
2025-06-18,OPT_90D_110_call,100.0526,110,call,1.6363,1.62,1.6527,1.6431,78,17,2025-09-16,90,0.2372
2025-06-18,OPT_90D_110_put,100.0526,110,put,10.773,10.6653,10.8808,10.6833,19,3,2025-09-16,90,0.2372
2025-06-18,OPT_90D_120_call,100.0526,120,call,0.1775,0.1725,0.1825,0.1777,16,2,2025-09-16,90,0.2011
2025-06-18,OPT_90D_120_put,100.0526,120,put,19.2406,19.0482,19.433,19.243,77,12,2025-09-16,90,0.2011
2025-06-18,OPT_90D_80_call,100.0526,80,call,20.6652,20.4585,20.8718,20.7319,54,41,2025-09-16,90,0.1935
2025-06-18,OPT_90D_80_put,100.0526,80,put,0.023,0.018,0.028,0.0229,12,6,2025-09-16,90,0.1935
2025-06-18,OPT_90D_90_call,100.0526,90,call,11.7486,11.6311,11.8661,11.7534,41,16,2025-09-16,90,0.2403
2025-06-18,OPT_90D_90_put,100.0526,90,put,1.0327,1.0224,1.043,1.0362,83,49,2025-09-16,90,0.2403
2025-06-18,OPT_90D_95_call,100.0526,95,call,7.8797,7.8009,7.9585,7.9262,28,11,2025-09-16,90,0.2298
2025-06-18,OPT_90D_95_put,100.0526,95,put,2.127,2.1057,2.1482,2.1313,78,2,2025-09-16,90,0.2298
2025-06-19,OPT_30D_100_call,100.0711,100,call,3.2883,3.2554,3.3212,3.2529,14,37,2025-07-19,30,0.2737
2025-06-19,OPT_30D_100_put,100.0711,100,put,2.9709,2.9412,3.0006,2.9955,91,35,2025-07-19,30,0.2737
2025-06-19,OPT_30D_105_call,100.0711,105,call,1.3868,1.3729,1.4006,1.3798,0,6,2025-07-19,30,0.2728
2025-06-19,OPT_30D_105_put,100.0711,105,put,6.057,5.9965,6.1176,6.1062,53,33,2025-07-19,30,0.2728
2025-06-19,OPT_30D_110_call,100.0711,110,call,0.6074,0.6013,0.6135,0.6057,52,3,2025-07-19,30,0.293
2025-06-19,OPT_30D_110_put,100.0711,110,put,10.2654,10.1627,10.368,10.2877,72,44,2025-07-19,30,0.293
2025-06-19,OPT_30D_120_call,100.0711,120,call,0.0199,0.0149,0.0249,0.0198,58,45,2025-07-19,30,0.2569
2025-06-19,OPT_30D_120_put,100.0711,120,put,19.6532,19.4567,19.8497,19.7042,32,33,2025-07-19,30,0.2569
2025-06-19,OPT_30D_80_call,100.0711,80,call,20.2736,20.0709,20.4764,20.2612,66,23,2025-07-19,30,0.282
2025-06-19,OPT_30D_80_put,100.0711,80,put,0.0055,0.0005,0.0105,0.0055,63,22,2025-07-19,30,0.282
2025-06-19,OPT_30D_90_call,100.0711,90,call,10.5286,10.4233,10.6339,10.4562,52,40,2025-07-19,30,0.2619
2025-06-19,OPT_30D_90_put,100.0711,90,put,0.2358,0.2308,0.2408,0.2368,11,36,2025-07-19,30,0.2619
2025-06-19,OPT_30D_95_call,100.0711,95,call,6.5051,6.44,6.5701,6.5368,91,2,2025-07-19,30,0.2848
2025-06-19,OPT_30D_95_put,100.0711,95,put,1.2,1.188,1.212,1.2,82,1,2025-07-19,30,0.2848
2025-06-19,OPT_60D_100_call,100.0711,100,call,4.1676,4.1259,4.2093,4.1728,48,30,2025-08-18,60,0.2405
2025-06-19,OPT_60D_100_put,100.0711,100,put,3.6046,3.5685,3.6406,3.6118,32,49,2025-08-18,60,0.2405
2025-06-19,OPT_60D_105_call,100.0711,105,call,2.0045,1.9845,2.0246,2.0057,32,31,2025-08-18,60,0.2305
2025-06-19,OPT_60D_105_put,100.0711,105,put,6.4169,6.3527,6.4811,6.3538,43,13,2025-08-18,60,0.2305
2025-06-19,OPT_60D_110_call,100.0711,110,call,0.8316,0.8233,0.84,0.8337,51,10,2025-08-18,60,0.226
2025-06-19,OPT_60D_110_put,100.0711,110,put,10.2194,10.1172,10.3216,10.1739,31,29,2025-08-18,60,0.226
2025-06-19,OPT_60D_120_call,100.0711,120,call,0.2134,0.2084,0.2184,0.2143,71,33,2025-08-18,60,0.2577
2025-06-19,OPT_60D_120_put,100.0711,120,put,19.552,19.3565,19.7475,19.7672,3,31,2025-08-18,60,0.2577
2025-06-19,OPT_60D_80_call,100.0711,80,call,20.503,20.298,20.708,20.383,33,10,2025-08-18,60,0.2508
2025-06-19,OPT_60D_80_put,100.0711,80,put,0.0383,0.0333,0.0433,0.0382,90,19,2025-08-18,60,0.2508
2025-06-19,OPT_60D_90_call,100.0711,90,call,10.995,10.885,11.1049,10.9773,32,37,2025-08-18,60,0.2268
2025-06-19,OPT_60D_90_put,100.0711,90,put,0.4811,0.4761,0.4861,0.4773,97,21,2025-08-18,60,0.2268
2025-06-19,OPT_60D_95_call,100.0711,95,call,7.1843,7.1124,7.2561,7.2236,15,34,2025-08-18,60,0.2409
2025-06-19,OPT_60D_95_put,100.0711,95,put,1.6458,1.6294,1.6623,1.6637,88,22,2025-08-18,60,0.2409
2025-06-19,OPT_90D_100_call,100.0711,100,call,4.5506,4.5051,4.5961,4.5756,30,41,2025-09-17,90,0.2095
2025-06-19,OPT_90D_100_put,100.0711,100,put,3.7425,3.7051,3.7799,3.7533,93,33,2025-09-17,90,0.2095
2025-06-19,OPT_90D_105_call,100.0711,105,call,2.2339,2.2115,2.2562,2.2529,34,13,2025-09-17,90,0.1963
2025-06-19,OPT_90D_105_put,100.0711,105,put,6.3889,6.325,6.4528,6.3643,99,37,2025-09-17,90,0.1963
2025-06-19,OPT_90D_110_call,100.0711,110,call,1.0934,1.0824,1.1043,1.1007,4,1,2025-09-17,90,0.2006
2025-06-19,OPT_90D_110_put,100.0711,110,put,10.2116,10.1094,10.3137,10.2906,53,42,2025-09-17,90,0.2006
2025-06-19,OPT_90D_120_call,100.0711,120,call,0.3958,0.3908,0.4008,0.3956,23,22,2025-09-17,90,0.2374
2025-06-19,OPT_90D_120_put,100.0711,120,put,19.4403,19.2459,19.6347,19.4079,7,47,2025-09-17,90,0.2374
2025-06-19,OPT_90D_80_call,100.0711,80,call,20.7284,20.5211,20.9357,20.7286,35,13,2025-09-17,90,0.2239
2025-06-19,OPT_90D_80_put,100.0711,80,put,0.0676,0.0626,0.0726,0.0682,64,34,2025-09-17,90,0.2239
2025-06-19,OPT_90D_90_call,100.0711,90,call,11.5342,11.4189,11.6496,11.5835,76,28,2025-09-17,90,0.2201
2025-06-19,OPT_90D_90_put,100.0711,90,put,0.7998,0.7918,0.8078,0.8001,51,28,2025-09-17,90,0.2201
2025-06-19,OPT_90D_95_call,100.0711,95,call,8.184,8.1022,8.2658,8.186,61,24,2025-09-17,90,0.247
2025-06-19,OPT_90D_95_put,100.0711,95,put,2.4127,2.3886,2.4368,2.4214,9,38,2025-09-17,90,0.247
2025-06-20,OPT_30D_100_call,100.0182,100,call,2.8451,2.8166,2.8735,2.8501,73,15,2025-07-20,30,0.2373
2025-06-20,OPT_30D_100_put,100.0182,100,put,2.5806,2.5548,2.6065,2.6108,17,37,2025-07-20,30,0.2373
2025-06-20,OPT_30D_105_call,100.0182,105,call,1.0858,1.0749,1.0966,1.0914,15,34,2025-07-20,30,0.2431
2025-06-20,OPT_30D_105_put,100.0182,105,put,5.809,5.7509,5.8671,5.7723,12,21,2025-07-20,30,0.2431
2025-06-20,OPT_30D_110_call,100.0182,110,call,0.503,0.498,0.5081,0.5009,26,44,2025-07-20,30,0.2776
2025-06-20,OPT_30D_110_put,100.0182,110,put,10.214,10.1118,10.3161,10.2081,61,4,2025-07-20,30,0.2776
2025-06-20,OPT_30D_120_call,100.0182,120,call,0.0273,0.0223,0.0323,0.0275,65,31,2025-07-20,30,0.2677
2025-06-20,OPT_30D_120_put,100.0182,120,put,19.7136,19.5164,19.9107,19.6369,28,18,2025-07-20,30,0.2677
2025-06-20,OPT_30D_80_call,100.0182,80,call,20.2179,20.0157,20.4201,20.2933,0,37,2025-07-20,30,0.264
2025-06-20,OPT_30D_80_put,100.0182,80,put,0.0039,0.0,0.0077,0.0039,90,6,2025-07-20,30,0.264
2025-06-20,OPT_30D_90_call,100.0182,90,call,10.4643,10.3596,10.5689,10.4187,93,27,2025-07-20,30,0.2579
2025-06-20,OPT_30D_90_put,100.0182,90,put,0.2245,0.2195,0.2295,0.2232,0,40,2025-07-20,30,0.2579
2025-06-20,OPT_30D_95_call,100.0182,95,call,6.2653,6.2027,6.328,6.2726,91,10,2025-07-20,30,0.2621
2025-06-20,OPT_30D_95_put,100.0182,95,put,1.0132,1.003,1.0233,1.0095,66,3,2025-07-20,30,0.2621
2025-06-20,OPT_60D_100_call,100.0182,100,call,3.9567,3.9172,3.9963,3.9942,72,0,2025-08-19,60,0.2291
2025-06-20,OPT_60D_100_put,100.0182,100,put,3.4466,3.4121,3.4811,3.4314,93,8,2025-08-19,60,0.2291
2025-06-20,OPT_60D_105_call,100.0182,105,call,1.8525,1.834,1.871,1.8444,3,6,2025-08-19,60,0.2214
2025-06-20,OPT_60D_105_put,100.0182,105,put,6.3178,6.2546,6.381,6.3407,25,1,2025-08-19,60,0.2214
2025-06-20,OPT_60D_110_call,100.0182,110,call,1.0472,1.0368,1.0577,1.0464,22,25,2025-08-19,60,0.2467
2025-06-20,OPT_60D_110_put,100.0182,110,put,10.4879,10.3831,10.5928,10.4398,25,47,2025-08-19,60,0.2467
2025-06-20,OPT_60D_120_call,100.0182,120,call,0.1584,0.1534,0.1634,0.1591,35,19,2025-08-19,60,0.2442
2025-06-20,OPT_60D_120_put,100.0182,120,put,19.5499,19.3544,19.7454,19.7043,45,42,2025-08-19,60,0.2442
2025-06-20,OPT_60D_80_call,100.0182,80,call,20.4469,20.2424,20.6514,20.3909,50,35,2025-08-19,60,0.2474
2025-06-20,OPT_60D_80_put,100.0182,80,put,0.0352,0.0302,0.0402,0.035,33,1,2025-08-19,60,0.2474
2025-06-20,OPT_60D_90_call,100.0182,90,call,10.8619,10.7533,10.9706,10.9211,89,25,2025-08-19,60,0.2148
2025-06-20,OPT_60D_90_put,100.0182,90,put,0.401,0.396,0.406,0.3999,45,1,2025-08-19,60,0.2148
2025-06-20,OPT_60D_95_call,100.0182,95,call,7.0879,7.0171,7.1588,7.1122,34,46,2025-08-19,60,0.2365
2025-06-20,OPT_60D_95_put,100.0182,95,put,1.6024,1.5864,1.6185,1.6029,54,10,2025-08-19,60,0.2365
2025-06-20,OPT_90D_100_call,100.0182,100,call,4.841,4.7926,4.8894,4.8719,11,0,2025-09-18,90,0.2257
2025-06-20,OPT_90D_100_put,100.0182,100,put,4.0858,4.045,4.1267,4.108,79,14,2025-09-18,90,0.2257
2025-06-20,OPT_90D_105_call,100.0182,105,call,2.3755,2.3517,2.3992,2.3433,41,11,2025-09-18,90,0.205
2025-06-20,OPT_90D_105_put,100.0182,105,put,6.5835,6.5176,6.6493,6.5785,13,9,2025-09-18,90,0.205
2025-06-20,OPT_90D_110_call,100.0182,110,call,1.3092,1.2961,1.3223,1.302,35,0,2025-09-18,90,0.2163
2025-06-20,OPT_90D_110_put,100.0182,110,put,10.4803,10.3755,10.5851,10.6004,65,19,2025-09-18,90,0.2163
2025-06-20,OPT_90D_120_call,100.0182,120,call,0.6451,0.6387,0.6516,0.6439,5,22,2025-09-18,90,0.2683
2025-06-20,OPT_90D_120_put,100.0182,120,put,19.7426,19.5452,19.94,19.7553,54,44,2025-09-18,90,0.2683
2025-06-20,OPT_90D_80_call,100.0182,80,call,20.6663,20.4596,20.873,20.6496,56,4,2025-09-18,90,0.2188
2025-06-20,OPT_90D_80_put,100.0182,80,put,0.0585,0.0535,0.0635,0.0587,20,20,2025-09-18,90,0.2188
2025-06-20,OPT_90D_90_call,100.0182,90,call,11.6471,11.5306,11.7636,11.6318,15,22,2025-09-18,90,0.2341
2025-06-20,OPT_90D_90_put,100.0182,90,put,0.9656,0.956,0.9753,0.9733,38,43,2025-09-18,90,0.2341
2025-06-20,OPT_90D_95_call,100.0182,95,call,8.0956,8.0146,8.1765,8.0256,6,23,2025-09-18,90,0.244
2025-06-20,OPT_90D_95_put,100.0182,95,put,2.3773,2.3535,2.401,2.4005,82,30,2025-09-18,90,0.244
2025-06-21,OPT_30D_100_call,99.9413,100,call,3.0212,2.991,3.0514,2.9836,88,20,2025-07-21,30,0.2563
2025-06-21,OPT_30D_100_put,99.9413,100,put,2.8336,2.8053,2.862,2.8247,0,12,2025-07-21,30,0.2563
2025-06-21,OPT_30D_105_call,99.9413,105,call,1.2386,1.2263,1.251,1.234,11,20,2025-07-21,30,0.2614
2025-06-21,OPT_30D_105_put,99.9413,105,put,6.0387,5.9784,6.0991,6.0496,64,35,2025-07-21,30,0.2614
2025-06-21,OPT_30D_110_call,99.9413,110,call,0.3345,0.3295,0.3395,0.3353,82,38,2025-07-21,30,0.2491
2025-06-21,OPT_30D_110_put,99.9413,110,put,10.1223,10.021,10.2235,10.0365,26,6,2025-07-21,30,0.2491
2025-06-21,OPT_30D_120_call,99.9413,120,call,0.0426,0.0376,0.0476,0.0431,35,23,2025-07-21,30,0.285
2025-06-21,OPT_30D_120_put,99.9413,120,put,19.8057,19.6077,20.0038,19.8356,36,32,2025-07-21,30,0.285
2025-06-21,OPT_30D_80_call,99.9413,80,call,20.1391,19.9377,20.3405,20.0492,15,25,2025-07-21,30,0.2387
2025-06-21,OPT_30D_80_put,99.9413,80,put,0.0029,0.0,0.0058,0.0029,80,22,2025-07-21,30,0.2387
2025-06-21,OPT_30D_90_call,99.9413,90,call,10.5067,10.4016,10.6117,10.505,70,24,2025-07-21,30,0.2852
2025-06-21,OPT_30D_90_put,99.9413,90,put,0.3437,0.3387,0.3487,0.3446,57,11,2025-07-21,30,0.2852
2025-06-21,OPT_30D_95_call,99.9413,95,call,6.1344,6.0731,6.1958,6.1599,4,49,2025-07-21,30,0.2537
2025-06-21,OPT_30D_95_put,99.9413,95,put,0.9592,0.9496,0.9688,0.9562,13,39,2025-07-21,30,0.2537
2025-06-21,OPT_60D_100_call,99.9413,100,call,4.0622,4.0216,4.1028,4.0807,98,31,2025-08-20,60,0.2383
2025-06-21,OPT_60D_100_put,99.9413,100,put,3.629,3.5927,3.6652,3.6256,16,45,2025-08-20,60,0.2383
2025-06-21,OPT_60D_105_call,99.9413,105,call,1.7007,1.6837,1.7177,1.7011,92,37,2025-08-20,60,0.2127
2025-06-21,OPT_60D_105_put,99.9413,105,put,6.2428,6.1804,6.3052,6.2715,20,10,2025-08-20,60,0.2127
2025-06-21,OPT_60D_110_call,99.9413,110,call,1.1622,1.1506,1.1739,1.1562,43,39,2025-08-20,60,0.2582
2025-06-21,OPT_60D_110_put,99.9413,110,put,10.6798,10.573,10.7866,10.7171,78,22,2025-08-20,60,0.2582
2025-06-21,OPT_60D_120_call,99.9413,120,call,0.1821,0.1771,0.1871,0.1825,65,11,2025-08-20,60,0.2515
2025-06-21,OPT_60D_120_put,99.9413,120,put,19.6505,19.454,19.847,19.5592,11,13,2025-08-20,60,0.2515
2025-06-21,OPT_60D_80_call,99.9413,80,call,20.3492,20.1457,20.5527,20.3155,62,36,2025-08-20,60,0.2213
2025-06-21,OPT_60D_80_put,99.9413,80,put,0.0143,0.0093,0.0193,0.0143,95,3,2025-08-20,60,0.2213
2025-06-21,OPT_60D_90_call,99.9413,90,call,11.0139,10.9037,11.124,10.9808,89,26,2025-08-20,60,0.2439
2025-06-21,OPT_60D_90_put,99.9413,90,put,0.6298,0.6235,0.6361,0.6302,66,41,2025-08-20,60,0.2439
2025-06-21,OPT_60D_95_call,99.9413,95,call,6.9399,6.8705,7.0093,6.9657,12,23,2025-08-20,60,0.2296
2025-06-21,OPT_60D_95_put,99.9413,95,put,1.5313,1.516,1.5466,1.5282,27,1,2025-08-20,60,0.2296
2025-06-21,OPT_90D_100_call,99.9413,100,call,5.1844,5.1326,5.2363,5.1817,49,42,2025-09-19,90,0.2453
2025-06-21,OPT_90D_100_put,99.9413,100,put,4.5061,4.4611,4.5512,4.4974,23,20,2025-09-19,90,0.2453
2025-06-21,OPT_90D_105_call,99.9413,105,call,3.2457,3.2132,3.2781,3.2373,52,40,2025-09-19,90,0.2526
2025-06-21,OPT_90D_105_put,99.9413,105,put,7.5305,7.4552,7.6058,7.5538,35,32,2025-09-19,90,0.2526
2025-06-21,OPT_90D_110_call,99.9413,110,call,1.3246,1.3114,1.3379,1.3227,79,4,2025-09-19,90,0.2185
2025-06-21,OPT_90D_110_put,99.9413,110,put,10.5726,10.4669,10.6783,10.6091,34,48,2025-09-19,90,0.2185
2025-06-21,OPT_90D_120_call,99.9413,120,call,0.2852,0.2802,0.2902,0.2839,70,1,2025-09-19,90,0.2221
2025-06-21,OPT_90D_120_put,99.9413,120,put,19.4595,19.2649,19.6541,19.4485,87,6,2025-09-19,90,0.2221
2025-06-21,OPT_90D_80_call,99.9413,80,call,20.573,20.3673,20.7787,20.5502,90,5,2025-09-19,90,0.2083
2025-06-21,OPT_90D_80_put,99.9413,80,put,0.0421,0.0371,0.0471,0.0418,72,34,2025-09-19,90,0.2083
2025-06-21,OPT_90D_90_call,99.9413,90,call,11.1014,10.9904,11.2125,11.1558,75,12,2025-09-19,90,0.1884
2025-06-21,OPT_90D_90_put,99.9413,90,put,0.4968,0.4918,0.5018,0.4967,83,22,2025-09-19,90,0.1884
2025-06-21,OPT_90D_95_call,99.9413,95,call,7.7534,7.6758,7.8309,7.7053,67,38,2025-09-19,90,0.2271
2025-06-21,OPT_90D_95_put,99.9413,95,put,2.1119,2.0908,2.133,2.1183,47,30,2025-09-19,90,0.2271
2025-06-22,OPT_30D_100_call,99.9195,100,call,3.369,3.3353,3.4027,3.3991,36,24,2025-07-22,30,0.2878
2025-06-22,OPT_30D_100_put,99.9195,100,put,3.2032,3.1711,3.2352,3.19,21,5,2025-07-22,30,0.2878
2025-06-22,OPT_30D_105_call,99.9195,105,call,1.1413,1.1299,1.1527,1.1477,95,36,2025-07-22,30,0.2518
2025-06-22,OPT_30D_105_put,99.9195,105,put,5.9632,5.9036,6.0229,6.0012,5,44,2025-07-22,30,0.2518
2025-06-22,OPT_30D_110_call,99.9195,110,call,0.3775,0.3725,0.3825,0.3796,58,48,2025-07-22,30,0.2578
2025-06-22,OPT_30D_110_put,99.9195,110,put,10.1871,10.0852,10.2889,10.2332,8,9,2025-07-22,30,0.2578
2025-06-22,OPT_30D_120_call,99.9195,120,call,0.0251,0.0201,0.0301,0.0254,81,49,2025-07-22,30,0.2663
2025-06-22,OPT_30D_120_put,99.9195,120,put,19.8101,19.612,20.0082,19.6676,38,2,2025-07-22,30,0.2663
2025-06-22,OPT_30D_80_call,99.9195,80,call,20.1191,19.9179,20.3203,20.1223,80,19,2025-07-22,30,0.2615
2025-06-22,OPT_30D_80_put,99.9195,80,put,0.0038,0.0,0.0076,0.0038,33,11,2025-07-22,30,0.2615
2025-06-22,OPT_30D_90_call,99.9195,90,call,10.6452,10.5387,10.7516,10.5899,63,12,2025-07-22,30,0.3168
2025-06-22,OPT_30D_90_put,99.9195,90,put,0.504,0.499,0.509,0.4988,44,28,2025-07-22,30,0.3168
2025-06-22,OPT_30D_95_call,99.9195,95,call,6.1333,6.072,6.1946,6.0725,73,34,2025-07-22,30,0.2556
2025-06-22,OPT_30D_95_put,99.9195,95,put,0.9798,0.97,0.9896,0.9725,83,12,2025-07-22,30,0.2556
2025-06-22,OPT_60D_100_call,99.9195,100,call,4.1856,4.1438,4.2275,4.1839,68,3,2025-08-21,60,0.2467
2025-06-22,OPT_60D_100_put,99.9195,100,put,3.7742,3.7364,3.8119,3.7799,39,48,2025-08-21,60,0.2467
2025-06-22,OPT_60D_105_call,99.9195,105,call,1.5234,1.5082,1.5387,1.526,12,35,2025-08-21,60,0.2008
2025-06-22,OPT_60D_105_put,99.9195,105,put,6.0874,6.0265,6.1482,6.0483,95,1,2025-08-21,60,0.2008
2025-06-22,OPT_60D_110_call,99.9195,110,call,1.2648,1.2522,1.2775,1.2679,32,12,2025-08-21,60,0.2673
2025-06-22,OPT_60D_110_put,99.9195,110,put,10.8042,10.6961,10.9122,10.7918,53,41,2025-08-21,60,0.2673
2025-06-22,OPT_60D_120_call,99.9195,120,call,0.1105,0.1055,0.1155,0.1108,71,19,2025-08-21,60,0.2304
2025-06-22,OPT_60D_120_put,99.9195,120,put,19.6007,19.4047,19.7967,19.7332,96,6,2025-08-21,60,0.2304
2025-06-22,OPT_60D_80_call,99.9195,80,call,20.3523,20.1488,20.5559,20.4814,19,24,2025-08-21,60,0.2501
2025-06-22,OPT_60D_80_put,99.9195,80,put,0.0393,0.0343,0.0443,0.0394,49,15,2025-08-21,60,0.2501
2025-06-22,OPT_60D_90_call,99.9195,90,call,11.0703,10.9596,11.181,10.9823,73,12,2025-08-21,60,0.2529
2025-06-22,OPT_60D_90_put,99.9195,90,put,0.708,0.701,0.7151,0.7057,17,26,2025-08-21,60,0.2529
2025-06-22,OPT_60D_95_call,99.9195,95,call,7.2563,7.1837,7.3288,7.2043,11,32,2025-08-21,60,0.2545
2025-06-22,OPT_60D_95_put,99.9195,95,put,1.8694,1.8507,1.8881,1.866,77,30,2025-08-21,60,0.2545
2025-06-22,OPT_90D_100_call,99.9195,100,call,4.4948,4.4499,4.5397,4.4844,24,46,2025-09-20,90,0.2109
2025-06-22,OPT_90D_100_put,99.9195,100,put,3.8383,3.7999,3.8767,3.795,87,19,2025-09-20,90,0.2109
2025-06-22,OPT_90D_105_call,99.9195,105,call,2.8689,2.8402,2.8976,2.8532,37,15,2025-09-20,90,0.2332
2025-06-22,OPT_90D_105_put,99.9195,105,put,7.1756,7.1038,7.2473,7.1534,67,14,2025-09-20,90,0.2332
2025-06-22,OPT_90D_110_call,99.9195,110,call,1.245,1.2326,1.2575,1.2458,19,20,2025-09-20,90,0.2134
2025-06-22,OPT_90D_110_put,99.9195,110,put,10.5148,10.4096,10.6199,10.5059,66,12,2025-09-20,90,0.2134
2025-06-22,OPT_90D_120_call,99.9195,120,call,0.4254,0.4204,0.4304,0.4236,17,38,2025-09-20,90,0.243
2025-06-22,OPT_90D_120_put,99.9195,120,put,19.6215,19.4253,19.8177,19.5741,1,27,2025-09-20,90,0.243
2025-06-22,OPT_90D_80_call,99.9195,80,call,20.5747,20.3689,20.7804,20.51,37,18,2025-09-20,90,0.2216
2025-06-22,OPT_90D_80_put,99.9195,80,put,0.0655,0.0605,0.0705,0.0647,5,34,2025-09-20,90,0.2216
2025-06-22,OPT_90D_90_call,99.9195,90,call,11.1968,11.0849,11.3088,11.1811,81,40,2025-09-20,90,0.2005
2025-06-22,OPT_90D_90_put,99.9195,90,put,0.614,0.6079,0.6201,0.6082,63,14,2025-09-20,90,0.2005
2025-06-22,OPT_90D_95_call,99.9195,95,call,7.685,7.6081,7.7618,7.7151,4,4,2025-09-20,90,0.2239
2025-06-22,OPT_90D_95_put,99.9195,95,put,2.0653,2.0447,2.086,2.056,0,7,2025-09-20,90,0.2239
2025-06-23,OPT_30D_100_call,99.8977,100,call,2.8063,2.7782,2.8343,2.8116,71,33,2025-07-23,30,0.2395
2025-06-23,OPT_30D_100_put,99.8977,100,put,2.6623,2.6357,2.6889,2.6614,33,33,2025-07-23,30,0.2395
2025-06-23,OPT_30D_105_call,99.8977,105,call,1.1485,1.137,1.16,1.151,91,39,2025-07-23,30,0.2532
2025-06-23,OPT_30D_105_put,99.8977,105,put,5.9922,5.9323,6.0521,5.9512,92,48,2025-07-23,30,0.2532
2025-06-23,OPT_30D_110_call,99.8977,110,call,0.5171,0.5119,0.5222,0.5164,25,49,2025-07-23,30,0.2825
2025-06-23,OPT_30D_110_put,99.8977,110,put,10.3485,10.245,10.452,10.4141,8,9,2025-07-23,30,0.2825
2025-06-23,OPT_30D_120_call,99.8977,120,call,0.0318,0.0268,0.0368,0.0316,61,34,2025-07-23,30,0.2747
2025-06-23,OPT_30D_120_put,99.8977,120,put,19.8386,19.6402,20.037,19.9799,34,5,2025-07-23,30,0.2747
2025-06-23,OPT_30D_80_call,99.8977,80,call,20.0949,19.8939,20.2958,19.9111,29,36,2025-07-23,30,0.2171
2025-06-23,OPT_30D_80_put,99.8977,80,put,0.0026,0.0,0.0052,0.0026,87,9,2025-07-23,30,0.2171
2025-06-23,OPT_30D_90_call,99.8977,90,call,10.4216,10.3174,10.5258,10.316,35,6,2025-07-23,30,0.275
2025-06-23,OPT_30D_90_put,99.8977,90,put,0.3023,0.2973,0.3073,0.3034,20,22,2025-07-23,30,0.275
2025-06-23,OPT_30D_95_call,99.8977,95,call,6.6076,6.5415,6.6737,6.6209,9,27,2025-07-23,30,0.3103
2025-06-23,OPT_30D_95_put,99.8977,95,put,1.476,1.4612,1.4907,1.4857,70,39,2025-07-23,30,0.3103
2025-06-23,OPT_60D_100_call,99.8977,100,call,4.1597,4.1181,4.2013,4.1454,70,10,2025-08-22,60,0.2458
2025-06-23,OPT_60D_100_put,99.8977,100,put,3.7701,3.7324,3.8078,3.7855,4,10,2025-08-22,60,0.2458
2025-06-23,OPT_60D_105_call,99.8977,105,call,1.8883,1.8694,1.9071,1.8786,41,25,2025-08-22,60,0.2265
2025-06-23,OPT_60D_105_put,99.8977,105,put,6.4741,6.4093,6.5388,6.4174,2,30,2025-08-22,60,0.2265
2025-06-23,OPT_60D_110_call,99.8977,110,call,0.8878,0.8789,0.8966,0.8807,86,37,2025-08-22,60,0.2342
2025-06-23,OPT_60D_110_put,99.8977,110,put,10.449,10.3445,10.5535,10.4062,85,24,2025-08-22,60,0.2342
2025-06-23,OPT_60D_120_call,99.8977,120,call,0.1721,0.1671,0.1771,0.1714,20,22,2025-08-22,60,0.2494
2025-06-23,OPT_60D_120_put,99.8977,120,put,19.6841,19.4873,19.8809,19.6734,74,30,2025-08-22,60,0.2494
2025-06-23,OPT_60D_80_call,99.8977,80,call,20.3242,20.121,20.5274,20.2527,52,37,2025-08-22,60,0.2442
2025-06-23,OPT_60D_80_put,99.8977,80,put,0.033,0.028,0.038,0.0325,39,1,2025-08-22,60,0.2442
2025-06-23,OPT_60D_90_call,99.8977,90,call,10.9807,10.8709,11.0905,10.9605,58,42,2025-08-22,60,0.2445
2025-06-23,OPT_60D_90_put,99.8977,90,put,0.6403,0.6339,0.6467,0.6429,44,0,2025-08-22,60,0.2445
2025-06-23,OPT_60D_95_call,99.8977,95,call,7.0087,6.9387,7.0788,6.9806,96,34,2025-08-22,60,0.2372
2025-06-23,OPT_60D_95_put,99.8977,95,put,1.6437,1.6273,1.6602,1.6485,61,32,2025-08-22,60,0.2372
2025-06-23,OPT_90D_100_call,99.8977,100,call,4.5448,4.4994,4.5903,4.5219,28,26,2025-09-21,90,0.214
2025-06-23,OPT_90D_100_put,99.8977,100,put,3.9102,3.8711,3.9493,3.9045,23,22,2025-09-21,90,0.214
2025-06-23,OPT_90D_105_call,99.8977,105,call,2.8264,2.7981,2.8547,2.8489,44,39,2025-09-21,90,0.2314
